Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,65,16,P:System.Windows.Input.MouseWheelEventArgs.Delta,,,,,double zoom = e.Delta > 0 ? 1.1 : 1 / 1.1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,63,16,T:System.Windows.Media.TransformGroup,,,,,"var transform = EnsureTransformGroup(element, out ScaleTransform scale, out TranslateTransform translate);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,54,29,T:System.Windows.Point,,,,,_start
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,26,8,T:System.Windows.DependencyPropertyChangedEventArgs,,,,,"private static void OnEnableZoomPanChanged(DependencyObject d, DependencyPropertyChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,26,8,T:System.Windows.DependencyObject,,,,,"private static void OnEnableZoomPanChanged(DependencyObject d, DependencyPropertyChangedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,48,20,P:System.Windows.UIElement.IsManipulationEnabled,,,,,element.IsManipulationEnabled = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,47,20,E:System.Windows.UIElement.ManipulationDelta,,,,,element.ManipulationDelta -= Element_ManipulationDelta;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,45,20,T:System.Windows.Input.MouseEventHandler,,,,,element.PreviewMouseMove -= Element_PreviewMouseMove;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,45,20,T:System.Windows.Input.MouseEventHandler,,,,,element.PreviewMouseMove -= Element_PreviewMouseMove;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,45,20,E:System.Windows.UIElement.PreviewMouseMove,,,,,element.PreviewMouseMove -= Element_PreviewMouseMove;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,44,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonUp -= Element_PreviewMouseLeftButtonUp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,44,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonUp -= Element_PreviewMouseLeftButtonUp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,44,20,E:System.Windows.UIElement.PreviewMouseLeftButtonUp,,,,,element.PreviewMouseLeftButtonUp -= Element_PreviewMouseLeftButtonUp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,43,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonDown -= Element_PreviewMouseLeftButtonDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,43,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonDown -= Element_PreviewMouseLeftButtonDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,43,20,E:System.Windows.UIElement.PreviewMouseLeftButtonDown,,,,,element.PreviewMouseLeftButtonDown -= Element_PreviewMouseLeftButtonDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,42,20,T:System.Windows.Input.MouseWheelEventHandler,,,,,element.PreviewMouseWheel -= Element_PreviewMouseWheel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,42,20,T:System.Windows.Input.MouseWheelEventHandler,,,,,element.PreviewMouseWheel -= Element_PreviewMouseWheel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,42,20,E:System.Windows.UIElement.PreviewMouseWheel,,,,,element.PreviewMouseWheel -= Element_PreviewMouseWheel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,38,20,P:System.Windows.UIElement.IsManipulationEnabled,,,,,element.IsManipulationEnabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,37,20,E:System.Windows.UIElement.ManipulationDelta,,,,,element.ManipulationDelta += Element_ManipulationDelta;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,35,20,T:System.Windows.Input.MouseEventHandler,,,,,element.PreviewMouseMove += Element_PreviewMouseMove;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,35,20,T:System.Windows.Input.MouseEventHandler,,,,,element.PreviewMouseMove += Element_PreviewMouseMove;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,35,20,E:System.Windows.UIElement.PreviewMouseMove,,,,,element.PreviewMouseMove += Element_PreviewMouseMove;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,34,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonUp += Element_PreviewMouseLeftButtonUp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,34,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonUp += Element_PreviewMouseLeftButtonUp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,34,20,E:System.Windows.UIElement.PreviewMouseLeftButtonUp,,,,,element.PreviewMouseLeftButtonUp += Element_PreviewMouseLeftButtonUp;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,33,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonDown += Element_PreviewMouseLeftButtonDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,33,20,T:System.Windows.Input.MouseButtonEventHandler,,,,,element.PreviewMouseLeftButtonDown += Element_PreviewMouseLeftButtonDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,33,20,E:System.Windows.UIElement.PreviewMouseLeftButtonDown,,,,,element.PreviewMouseLeftButtonDown += Element_PreviewMouseLeftButtonDown;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,32,20,T:System.Windows.Input.MouseWheelEventHandler,,,,,element.PreviewMouseWheel += Element_PreviewMouseWheel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,32,20,T:System.Windows.Input.MouseWheelEventHandler,,,,,element.PreviewMouseWheel += Element_PreviewMouseWheel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,32,20,E:System.Windows.UIElement.PreviewMouseWheel,,,,,element.PreviewMouseWheel += Element_PreviewMouseWheel;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,30,16,P:System.Windows.DependencyPropertyChangedEventArgs.NewValue,,,,,if ((bool)e.NewValue)                  {                      element.PreviewMouseWheel += Element_PreviewMouseWheel;                      element.PreviewMouseLeftButtonDown += Element_PreviewMouseLeftButtonDown;                      element.PreviewMouseLeftButtonUp += Element_PreviewMouseLeftButtonUp;                      element.PreviewMouseMove += Element_PreviewMouseMove;                        element.ManipulationDelta += Element_ManipulationDelta;                      element.IsManipulationEnabled = true; // Enable touch manipulations                  }                  else                  {                      element.PreviewMouseWheel -= Element_PreviewMouseWheel;                      element.PreviewMouseLeftButtonDown -= Element_PreviewMouseLeftButtonDown;                      element.PreviewMouseLeftButtonUp -= Element_PreviewMouseLeftButtonUp;                      element.PreviewMouseMove -= Element_PreviewMouseMove;                        element.ManipulationDelta -= Element_ManipulationDelta;                      element.IsManipulationEnabled = false;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,19,50,T:System.Windows.DependencyProperty,,,,,"EnableZoomPanProperty =              DependencyProperty.RegisterAttached(                  ""EnableZoomPan"",                  typeof(bool),                  typeof(ImageZoomPanBehavior),                  new PropertyMetadata(false, OnEnableZoomPanChanged))"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,16,8,T:System.Windows.DependencyObject,,,,,"public static void SetEnableZoomPan(DependencyObject obj, bool value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,17,25,T:System.Windows.DependencyProperty,,,,,EnableZoomPanProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,17,12,"M:System.Windows.DependencyObject.SetValue(System.Windows.DependencyProperty,System.Object)",,,,,"obj.SetValue(EnableZoomPanProperty, value)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,13,8,T:System.Windows.DependencyObject,,,,,public static bool GetEnableZoomPan(DependencyObject obj)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,14,31,T:System.Windows.DependencyProperty,,,,,EnableZoomPanProperty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Behaviours\ImageZoomPanBehavior.cs,14,18,M:System.Windows.DependencyObject.GetValue(System.Windows.DependencyProperty),,,,,obj.GetValue(EnableZoomPanProperty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Seo\SEOPage.cs,62,12,T:System.Uri,,,,,"set => SetProperty(ref _url, value);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Seo\SEOPage.cs,62,35,T:System.Uri,,,,,_url
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Seo\SEOPage.cs,61,12,T:System.Uri,,,,,get => _url;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Seo\SEOPage.cs,61,19,T:System.Uri,,,,,_url
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Seo\SEOPage.cs,59,8,T:System.Uri,,,,,public Uri? Url
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Seo\SEOPage.cs,58,21,T:System.Uri,,,,,_url
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Shipment.cs,104,12,T:System.Uri,,,,,"set => SetProperty(ref _label, value);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Shipment.cs,104,35,T:System.Uri,,,,,_label
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Shipment.cs,103,12,T:System.Uri,,,,,get => _label;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Shipment.cs,103,19,T:System.Uri,,,,,_label
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Shipment.cs,101,8,T:System.Uri,,,,,public Uri Label
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Models\Shipment.cs,100,20,T:System.Uri,,,,,_label
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,284,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""LineColor""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,281,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""LineColor""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,272,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""ThemeName""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,269,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""ThemeName""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,260,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""GarmentCreatorPath""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,257,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""GarmentCreatorPath""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,248,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""InternationalLabelPrinter""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,245,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""InternationalLabelPrinter""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,236,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""ManifestPrinter""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,233,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""ManifestPrinter""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,224,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""PrintFilesFolder""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,221,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""PrintFilesFolder""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,212,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""ApiBaseUrl""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,209,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""ApiBaseUrl""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,200,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""DatabaseName""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,197,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""DatabaseName""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,188,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""DatabaseUser""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,185,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""DatabaseUser""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,176,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""DatabasePass""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,173,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""DatabasePass""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,164,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""ServerPort""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,161,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""ServerPort""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,152,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""ServerHost""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,149,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((string)(this[""ServerHost""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,140,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""Tags""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,137,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((global::System.Collections.Specialized.StringCollection)(this[""Tags""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,129,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""UseBrowser""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,126,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((bool)(this[""UseBrowser""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,117,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""FontSize""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,114,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((int)(this[""FontSize""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,105,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""PaperHeight""] = value;"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,102,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"return ((double)(this[""PaperHeight""]));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,ShopifyAutoShirtPrinting\ShopifyEasyShirtPrinting.csproj,File,ShopifyAutoShirtPrinting\Properties\Settings.Designer.cs,93,16,P:System.Configuration.ApplicationSettingsBase.Item(System.String),,,,,"this[""PaperWidth""] = value;"
